path	1
T	2
cut	8
Partition 0	816,808,814,815
Partition 1	797,802,809,801,800
Partition 2	803,798,805,806,804,807
Partition 3	799,811,796,812,813,810
path	2
T	2
cut	7
Partition 0	816,807,814,815
Partition 1	797,802,809,801,800,810
Partition 2	803,798,805,806,804,808
Partition 3	799,811,796,812,813
path	3
T	2
cut	7
Partition 0	816,807,814,815,813
Partition 1	797,802,809,801,800,810
Partition 2	803,798,805,806,804,808
Partition 3	799,811,796,812
path	4
T	2
cut	8
Partition 0	816,808,814,815
Partition 1	797,802,809,801,800,810,796
Partition 2	803,798,805,806,804,807
Partition 3	799,811,812,813
path	5
T	2
cut	7
Partition 0	816,807,814,815
Partition 1	797,802,809,801,800,810
Partition 2	803,798,805,806,804,808
Partition 3	799,811,796,812,813
path	6
T	2
cut	7
Partition 0	816,807,814,815
Partition 1	797,802,809,801,800,810,808
Partition 2	803,798,805,806,804,799
Partition 3	811,796,812,813
path	7
T	2
cut	7
Partition 0	816,807,814,815
Partition 1	797,802,809,801,800,810
Partition 2	803,798,805,806,804,808,799
Partition 3	811,796,812,813
path	8
T	2
cut	7
Partition 0	816,807,814,815
Partition 1	797,802,809,801,800,810
Partition 2	803,798,805,806,804,808
Partition 3	799,811,796,812,813
path	9
T	2
cut	7
Partition 0	816,808,814,815,804
Partition 1	797,802,809,801,800,810
Partition 2	803,798,805,806,807
Partition 3	799,811,796,812,813
path	10
T	2
cut	7
Partition 0	816,808,814,815
Partition 1	797,802,809,801,800,810
Partition 2	803,798,805,806,804,807
Partition 3	799,811,796,812,813
