path	1
T	2
cut	11
Partition 0	807,803,806,802,805
Partition 1	797,804,814,815,799,796,801
Partition 2	826,823,813,825,812,824
Partition 3	800,808,798,810,811,809
Partition 4	820,818,819,822,821,816,817
path	2
T	3
cut	11
Partition 0	801,807,803,806,802,805,815
Partition 1	797,804,814,799,796
Partition 2	826,823,813,825,812,824
Partition 3	800,808,798,810,811,809
Partition 4	820,818,819,822,821,816,817
path	3
T	2
cut	11
Partition 0	807,803,806,802,805
Partition 1	797,804,814,815,799,796,801
Partition 2	826,823,813,825,812,824
Partition 3	800,808,798,810,811,809
Partition 4	820,818,819,822,821,816,817
path	4
T	2
cut	11
Partition 0	807,803,806,802,805
Partition 1	797,804,814,815,799,796,801
Partition 2	826,823,813,825,812,824
Partition 3	800,808,798,810,811,809
Partition 4	820,818,819,822,821,816,817
path	5
T	3
cut	11
Partition 0	801,807,803,806,802,815
Partition 1	797,804,814,799,796,805
Partition 2	826,823,813,825,812,824
Partition 3	800,808,798,810,811,809
Partition 4	820,818,819,822,821,816,817
path	6
T	2
cut	11
Partition 0	807,803,806,802,805
Partition 1	797,804,814,815,799,796,801
Partition 2	826,823,813,825,812,824
Partition 3	800,808,798,810,811,809
Partition 4	820,818,819,822,821,816,817
path	7
T	3
cut	11
Partition 0	801,807,803,806,802,805,815
Partition 1	797,804,814,799,796
Partition 2	826,823,813,825,812,824
Partition 3	800,808,798,810,811,809
Partition 4	820,818,819,822,821,816,817
path	8
T	2
cut	11
Partition 0	807,803,806,802,805
Partition 1	797,804,814,815,799,796,801
Partition 2	826,823,813,825,812,824
Partition 3	800,808,798,810,811,809
Partition 4	820,818,819,822,821,816,817
path	9
T	2
cut	11
Partition 0	807,803,806,802,805
Partition 1	797,804,814,815,799,796,801
Partition 2	826,823,813,825,812,824
Partition 3	800,808,798,810,811,809
Partition 4	820,818,819,822,821,816,817
path	10
T	3
cut	11
Partition 0	801,807,803,806,802,805,815
Partition 1	797,804,814,799,796
Partition 2	826,823,813,825,812,824
Partition 3	800,808,798,810,811,809
Partition 4	820,818,819,822,821,816,817
