path	1
T	2
cut	8
Partition 0	811,814,815,796,816
Partition 1	800,802,801,804,797
Partition 2	799,806,805
Partition 3	803,798,808,807,809
Partition 4	812,813,817,818,819,810,820
path	2
T	3
cut	8
Partition 0	811,814,815,796,816
Partition 1	800,802,801,804,797
Partition 2	820,799,806,810,805
Partition 3	803,798,808,807,809
Partition 4	812,813,817,818,819
path	3
T	3
cut	8
Partition 0	811,814,815,796,816
Partition 1	800,802,801,804,797
Partition 2	820,799,806,810,805
Partition 3	803,798,808,807,809
Partition 4	812,813,817,818,819
path	4
T	3
cut	8
Partition 0	811,814,815,796,816
Partition 1	800,802,801,804,797
Partition 2	820,799,806,810,805
Partition 3	803,798,808,807,809
Partition 4	812,813,817,818,819
path	5
T	3
cut	8
Partition 0	811,814,815,796,816
Partition 1	800,802,801,804,797
Partition 2	820,799,806,810,805
Partition 3	803,798,808,807,809
Partition 4	812,813,817,818,819
path	6
T	3
cut	8
Partition 0	811,814,815,796,816
Partition 1	800,802,801,804,797
Partition 2	820,799,806,810,805
Partition 3	803,798,808,807,809
Partition 4	812,813,817,818,819
path	7
T	3
cut	8
Partition 0	811,814,815,796,816
Partition 1	800,802,801,804,797
Partition 2	820,799,806,810,805
Partition 3	803,798,808,807,809
Partition 4	812,813,817,818,819
path	8
T	3
cut	8
Partition 0	811,814,815,796,816
Partition 1	800,802,801,804,797
Partition 2	820,799,806,810,805
Partition 3	803,798,808,807,809
Partition 4	812,813,817,818,819
path	9
T	3
cut	8
Partition 0	811,814,815,796,816
Partition 1	800,802,801,804,797
Partition 2	820,799,806,810,805
Partition 3	803,798,808,807,809
Partition 4	812,813,817,818,819
path	10
T	3
cut	8
Partition 0	811,814,815,796,816
Partition 1	800,802,801,804,797
Partition 2	820,799,806,810,805
Partition 3	803,798,808,807,809
Partition 4	812,813,817,818,819
